time,sea_level_m,temperature_C,dissolved_o2,salinity_psu,current_u,current_v,current_speed_m_s,ph,turbidity_kd
2023-06-22,0.3579322644827586,22.886337586206896,278.25595,18.270807965517243,-0.006414681,0.021250032,0.022197118,8.124145,0.081652164
2023-06-23,0.3583097024137931,23.07823993103448,278.25595,18.269534827586206,-0.006414681,0.021250032,0.022197118,8.127539,0.081652164
2023-06-24,0.35868714034482757,23.27014227586207,278.25595,18.268261689655173,-0.006414681,0.021250032,0.022197118,8.128502,0.081652164
2023-06-25,0.3590645782758621,23.462044620689657,278.25595,18.26698855172414,-0.006414681,0.021250032,0.022197118,8.127376,0.081652164
2023-06-26,0.35944201620689653,23.653946965517243,278.25595,18.265715413793103,-0.006414681,0.021250032,0.022197118,8.128476,0.081652164
2023-06-27,0.35981945413793104,23.84584931034483,278.25595,18.26444227586207,-0.006414681,0.021250032,0.022197118,8.129585,0.081652164
2023-06-28,0.3601968920689655,24.037751655172414,278.25595,18.263169137931033,-0.006414681,0.021250032,0.022197118,8.127573,0.081652164
2023-06-29,0.36057433,24.229654,278.25595,18.261896,-0.006414681,0.021250032,0.022197118,8.133266,0.081652164
2023-06-30,0.361659265,24.109487,278.25595,18.2611495,-0.006414681,0.021250032,0.022197118,8.139955,0.081652164
2023-07-01,0.3627442,23.98932,278.25595,18.260403,-0.006414681,0.021250032,0.022197118,8.137848,0.081652164
2023-07-02,0.364532435,24.21996,278.25595,18.2508805,-0.006414681,0.021250032,0.022197118,8.138459,0.081652164
2023-07-03,0.36632067,24.4506,278.25595,18.241358,-0.006414681,0.021250032,0.022197118,8.133303,0.081652164
2023-07-04,0.36751662,24.855709,278.25595,18.2360755,-0.006414681,0.021250032,0.022197118,8.128386,0.081652164
2023-07-05,0.36871257,25.260818,278.25595,18.230793,-0.006414681,0.021250032,0.022197118,8.125062,0.081652164
2023-07-06,0.369682995,25.550790499999998,278.25595,18.242098,-0.006414681,0.021250032,0.022197118,8.121692,0.081652164
2023-07-07,0.37065342,25.840763,278.25595,18.253403,-0.006414681,0.021250032,0.022197118,8.124463,0.081652164
2023-07-08,0.37522675,25.2759925,278.25595,18.2681465,-0.006414681,0.021250032,0.022197118,8.135738,0.081652164
2023-07-09,0.37980008,24.711222,278.25595,18.28289,-0.006414681,0.021250032,0.022197118,8.149729,0.081652164
2023-07-10,0.38485643,24.294100999999998,278.25595,18.27565,-0.006414681,0.021250032,0.022197118,8.15686,0.081652164
2023-07-11,0.38991278,23.87698,278.25595,18.26841,-0.006414681,0.021250032,0.022197118,8.157035,0.081652164
2023-07-12,0.39065829,24.110628,278.25595,18.2622,-0.006414681,0.021250032,0.022197118,8.154138,0.081652164
2023-07-13,0.3914038,24.344276,278.25595,18.25599,-0.006414681,0.021250032,0.022197118,8.148378,0.081652164
2023-07-14,0.39249909000000005,24.512635,278.25595,18.249308,-0.006414681,0.021250032,0.022197118,8.145892,0.081652164
2023-07-15,0.39359438,24.680994,278.25595,18.242626,-0.006414681,0.021250032,0.022197118,8.146772,0.081652164
2023-07-16,0.39384077500000003,24.8498765,278.25595,18.2395055,-0.006414681,0.021250032,0.022197118,8.143694,0.081652164
2023-07-17,0.39408717,25.018759,278.25595,18.236385,-0.006414681,0.021250032,0.022197118,8.140621,0.081652164
2023-07-18,0.393007585,25.224062,278.25595,18.23666,-0.006414681,0.021250032,0.022197118,8.139074,0.081652164
2023-07-19,0.391928,25.429365,278.25595,18.236935,-0.006414681,0.021250032,0.022197118,8.137627,0.081652164
2023-07-20,0.392416,25.6140185,278.25595,18.2319385,-0.006414681,0.021250032,0.022197118,8.139825,0.081652164
2023-07-21,0.392904,25.798672,278.25595,18.226942,-0.006414681,0.021250032,0.022197118,8.1382475,0.081652164
2023-07-22,0.39312286,26.015363999999998,278.25595,18.231023,-0.006414681,0.021250032,0.022197118,8.134657,0.081652164
2023-07-23,0.39334172,26.232056,278.25595,18.235104,-0.006414681,0.021250032,0.022197118,8.134878,0.081652164
2023-07-24,0.39182041,26.055602,278.25595,18.2417595,-0.006414681,0.021250032,0.022197118,8.14052,0.081652164
2023-07-25,0.3902991,25.879148,278.25595,18.248415,-0.006414681,0.021250032,0.022197118,8.143981,0.081652164
2023-07-26,0.39080846999999996,25.839289,278.25595,18.2577715,-0.006414681,0.021250032,0.022197118,8.146992,0.081652164
2023-07-27,0.39131784,25.79943,278.25595,18.267128,-0.006414681,0.021250032,0.022197118,8.147933,0.081652164
2023-07-28,0.39165794499999995,25.3028255,278.25595,18.269178500000002,-0.006414681,0.021250032,0.022197118,8.161676,0.081652164
2023-07-29,0.39199805,24.806221,278.25595,18.271229,-0.006414681,0.021250032,0.022197118,8.158831,0.081652164
2023-07-30,0.392638905,24.888119500000002,278.25595,18.2575295,-0.006414681,0.021250032,0.022197118,8.157513,0.081652164
2023-07-31,0.39327976,24.970018,278.25595,18.24383,-0.006414681,0.021250032,0.022197118,8.154473,0.081652164
2023-08-01,0.393836095,25.216130999999997,278.25595,18.2363435,-0.006414681,0.021250032,0.022197118,8.149633,0.081652164
2023-08-02,0.39439243,25.462244,278.25595,18.228857,-0.006414681,0.021250032,0.022197118,8.145191,0.081652164
2023-08-03,0.395235255,25.72672,278.25595,18.220706,-0.006414681,0.021250032,0.022197118,8.141168,0.081652164
2023-08-04,0.39607808,25.991196,278.25595,18.212555,-0.006414681,0.021250032,0.022197118,8.141473,0.081652164
2023-08-05,0.39548096,26.151632999999997,278.25595,18.216672,-0.006414681,0.021250032,0.022197118,8.145998,0.081652164
2023-08-06,0.39488384,26.31207,278.25595,18.220789,-0.006414681,0.021250032,0.022197118,8.14243,0.081652164
2023-08-07,0.39355885999999995,26.339167,278.25595,18.222801,-0.006414681,0.021250032,0.022197118,8.145089,0.081652164
2023-08-08,0.39223388,26.366264,278.25595,18.224813,-0.006414681,0.021250032,0.022197118,8.145527,0.081652164
2023-08-09,0.389238105,26.234306,278.25595,18.235419,-0.006414681,0.021250032,0.022197118,8.151657,0.081652164
2023-08-10,0.38624233,26.102348,278.25595,18.246025,-0.006414681,0.021250032,0.022197118,8.152161,0.081652164
2023-08-11,0.38516018,26.0226115,278.25595,18.2518845,-0.006414681,0.021250032,0.022197118,8.15465,0.081652164
2023-08-12,0.38407803,25.942875,278.25595,18.257744,-0.006414681,0.021250032,0.022197118,8.156418,0.081652164
2023-08-13,0.381776095,25.898269499999998,278.25595,18.267310000000002,-0.006414681,0.021250032,0.022197118,8.156156,0.081652164
2023-08-14,0.37947416,25.853664,278.25595,18.276876,-0.006414681,0.021250032,0.022197118,8.156601,0.081652164
2023-08-15,0.37622997999999996,25.815461999999997,278.25595,18.297389000000003,-0.006414681,0.021250032,0.022197118,8.159118,0.081652164
2023-08-16,0.3729858,25.77726,278.25595,18.317902,-0.006414681,0.021250032,0.022197118,8.159931,0.081652164
2023-08-17,0.37035642,25.8741695,278.25595,18.3257275,-0.006414681,0.021250032,0.022197118,8.159662,0.081652164
2023-08-18,0.36772704,25.971079,278.25595,18.333553,-0.006414681,0.021250032,0.022197118,8.160017,0.081652164
2023-08-19,0.36518417000000003,26.20123,278.25595,18.330966,-0.006414681,0.021250032,0.022197118,8.158745,0.081652164
2023-08-20,0.3626413,26.431381,278.25595,18.328379,-0.006414681,0.021250032,0.022197118,8.154642,0.081652164
2023-08-21,0.3622399,26.6665125,278.25595,18.3256225,-0.006414681,0.021250032,0.022197118,8.152394,0.081652164
2023-08-22,0.3618385,26.901644,278.25595,18.322866,-0.006414681,0.021250032,0.022197118,8.149162,0.081652164
2023-08-23,0.3609323,26.883544,278.25595,18.306971500000003,-0.006414681,0.021250032,0.022197118,8.147781,0.081652164
2023-08-24,0.3600261,26.865444,278.25595,18.291077,-0.006414681,0.021250032,0.022197118,8.149436,0.081652164
2023-08-25,0.35832390000000003,26.720886,278.25595,18.280883000000003,-0.006414681,0.021250032,0.022197118,8.150537,0.081652164
2023-08-26,0.3566217,26.576328,278.25595,18.270689,-0.006414681,0.021250032,0.022197118,8.154713,0.081652164
2023-08-27,0.355370975,26.527644000000002,278.25595,18.2758245,-0.006414681,0.021250032,0.022197118,8.157385,0.081652164
2023-08-28,0.35412025,26.47896,278.25595,18.28096,-0.006414681,0.021250032,0.022197118,8.157237,0.081652164
2023-08-29,0.35485397500000004,26.512327,278.25595,18.288041,-0.006414681,0.021250032,0.022197118,8.156759,0.081652164
2023-08-30,0.3555877,26.545694,278.25595,18.295122,-0.006414681,0.021250032,0.022197118,8.161016,0.081652164
2023-08-31,0.35550632000000004,26.6899555,278.25595,18.297002499999998,-0.006414681,0.021250032,0.022197118,8.1543045,0.081652164
2023-09-01,0.35542494,26.834217,278.25595,18.298883,-0.006414681,0.021250032,0.022197118,8.157857,0.081652164
2023-09-02,0.35305532,26.622781,278.25595,18.315027,-0.006414681,0.021250032,0.022197118,8.162238,0.081652164
2023-09-03,0.3506857,26.411345,278.25595,18.331171,-0.006414681,0.021250032,0.022197118,8.166037,0.081652164
2023-09-04,0.3483137,26.218390499999998,278.25595,18.348243500000002,-0.006414681,0.021250032,0.022197118,8.170298,0.081652164
2023-09-05,0.3459417,26.025436,278.25595,18.365316,-0.006414681,0.021250032,0.022197118,8.173217,0.081652164
2023-09-06,0.34010212500000003,25.8331555,278.25595,18.376809,-0.006414681,0.021250032,0.022197118,8.17625,0.081652164
2023-09-07,0.33426255,25.640875,278.25595,18.388302,-0.006414681,0.021250032,0.022197118,8.178798,0.081652164
2023-09-08,0.32736587500000003,25.236622,278.25595,18.3951645,-0.006414681,0.021250032,0.022197118,8.184292,0.081652164
2023-09-09,0.3204692,24.832369,278.25595,18.402027,-0.006414681,0.021250032,0.022197118,8.18925,0.081652164
2023-09-10,0.313702615,24.4120645,278.25595,18.414226499999998,-0.006414681,0.021250032,0.022197118,8.196516,0.081652164
2023-09-11,0.30693603,23.99176,278.25595,18.426426,-0.006414681,0.021250032,0.022197118,8.199714,0.081652164
2023-09-12,0.30531245500000004,23.902622,278.25595,18.42595,-0.006414681,0.021250032,0.022197118,8.199244,0.081652164
2023-09-13,0.30368888,23.813484,278.25595,18.425474,-0.006414681,0.021250032,0.022197118,8.199474,0.081652164
2023-09-14,0.303961425,23.788598999999998,278.25595,18.4251925,-0.006414681,0.021250032,0.022197118,8.2010355,0.081652164
2023-09-15,0.30423397,23.763714,278.25595,18.424911,-0.006414681,0.021250032,0.022197118,8.2014,0.081652164
2023-09-16,0.30276511500000003,23.6051715,278.25595,18.438175,-0.006414681,0.021250032,0.022197118,8.204169,0.081652164
2023-09-17,0.30129626,23.446629,278.25595,18.451439,-0.006414681,0.021250032,0.022197118,8.207332,0.081652164
2023-09-18,0.297739755,23.251842,278.25595,18.45656,-0.006414681,0.021250032,0.022197118,8.209816,0.081652164
2023-09-19,0.29418325,23.057055,278.25595,18.461681,-0.006414681,0.021250032,0.022197118,8.209321,0.081652164
2023-09-20,0.293996375,23.123109,278.25595,18.4516475,-0.006414681,0.021250032,0.022197118,8.205861,0.081652164
2023-09-21,0.2938095,23.189163,278.25595,18.441614,-0.006414681,0.021250032,0.022197118,8.202582,0.081652164
2023-09-22,0.29503395,23.239885,278.25595,18.438172,-0.006414681,0.021250032,0.022197118,8.204073,0.081652164
2023-09-23,0.2962584,23.290607,278.25595,18.43473,-0.006414681,0.021250032,0.022197118,8.204336,0.081652164
2023-09-24,0.296997225,23.284862500000003,278.25595,18.4409865,-0.006414681,0.021250032,0.022197118,8.205165,0.081652164
2023-09-25,0.29773605,23.279118,278.25595,18.447243,-0.006414681,0.021250032,0.022197118,8.208832,0.081652164
2023-09-26,0.29387814,23.1308425,278.25595,18.457496499999998,-0.006414681,0.021250032,0.022197118,8.211347,0.081652164
2023-09-27,0.29002023,22.982567,278.25595,18.46775,-0.006414681,0.021250032,0.022197118,8.21261,0.081652164
2023-09-28,0.286469775,22.96752,278.25595,18.4674625,-0.006414681,0.021250032,0.022197118,8.212017,0.081652164
2023-09-29,0.28291932,22.952473,278.25595,18.467175,-0.006414681,0.021250032,0.022197118,8.21161,0.081652164
2023-09-30,0.281821475,22.8832965,278.25595,18.4698195,-0.006414681,0.021250032,0.022197118,8.211371,0.081652164
2023-10-01,0.28072363,22.81412,278.25595,18.472464,-0.006414681,0.021250032,0.022197118,8.213645,0.081652164
2023-10-02,0.280384095,22.43629,278.25595,18.4762575,-0.006414681,0.021250032,0.022197118,8.218208,0.081652164
2023-10-03,0.28004456,22.05846,278.25595,18.480051,-0.006414681,0.021250032,0.022197118,8.221498,0.081652164
2023-10-04,0.27850998,21.909181500000003,278.25595,18.4829255,-0.006414681,0.021250032,0.022197118,8.22263,0.081652164
2023-10-05,0.2769754,21.759903,278.25595,18.4858,-0.006414681,0.021250032,0.022197118,8.224507,0.081652164
2023-10-06,0.276891965,21.648971500000002,278.25595,18.4810275,-0.006414681,0.021250032,0.022197118,8.226074,0.081652164
2023-10-07,0.27680853,21.53804,278.25595,18.476255,-0.006414681,0.021250032,0.022197118,8.22821,0.081652164
2023-10-08,0.275958715,21.215514,278.25595,18.4789055,-0.006414681,0.021250032,0.022197118,8.231154,0.081652164
2023-10-09,0.2751089,20.892988,278.25595,18.481556,-0.006414681,0.021250032,0.022197118,8.236403,0.081652164
2023-10-10,0.27243088,20.600896499999998,278.25595,18.480571,-0.006414681,0.021250032,0.022197118,8.23867,0.081652164
2023-10-11,0.26975286,20.308805,278.25595,18.479586,-0.006414681,0.021250032,0.022197118,8.242407,0.081652164
2023-10-12,0.2661245,20.1429975,278.25595,18.480819,-0.006414681,0.021250032,0.022197118,8.245555,0.081652164
2023-10-13,0.26249614,19.97719,278.25595,18.482052,-0.006414681,0.021250032,0.022197118,8.2443495,0.081652164
2023-10-14,0.26257363,19.942795,278.25595,18.483735,-0.006414681,0.021250032,0.022197118,8.244969,0.081652164
2023-10-15,0.26265112,19.9084,278.25595,18.485418,-0.006414681,0.021250032,0.022197118,8.245284,0.081652164
2023-10-16,0.26110873,19.598384,278.25595,18.496214000000002,-0.006414681,0.021250032,0.022197118,8.250572,0.081652164
2023-10-17,0.25956634,19.288368,278.25595,18.50701,-0.006414681,0.021250032,0.022197118,8.252935,0.081652164
2023-10-18,0.25911656,19.071826,278.25595,18.502899499999998,-0.006414681,0.021250032,0.022197118,8.255118,0.081652164
2023-10-19,0.25866678,18.855284,278.25595,18.498789,-0.006414681,0.021250032,0.022197118,8.257886,0.081652164
2023-10-20,0.25983594,18.842512,278.25595,18.502815499999997,-0.006414681,0.021250032,0.022197118,8.259735,0.081652164
2023-10-21,0.2610051,18.82974,278.25595,18.506842,-0.006414681,0.021250032,0.022197118,8.25666,0.081652164
2023-10-22,0.26412174,18.902407500000002,278.25595,18.500394,-0.006414681,0.021250032,0.022197118,8.254653,0.081652164
2023-10-23,0.26723838,18.975075,278.25595,18.493946,-0.006414681,0.021250032,0.022197118,8.25355,0.081652164
2023-10-24,0.26927194,18.9390985,278.25595,18.4956505,-0.006414681,0.021250032,0.022197118,8.253765,0.081652164
2023-10-25,0.2713055,18.903122,278.25595,18.497355,-0.006414681,0.021250032,0.022197118,8.2572155,0.081652164
2023-10-26,0.27468335,18.8808005,278.25595,18.4985705,-0.006414681,0.021250032,0.022197118,8.256929,0.081652164
2023-10-27,0.2780612,18.858479,278.25595,18.499786,-0.006414681,0.021250032,0.022197118,8.25637,0.081652164
2023-10-28,0.28103635,18.8682615,278.25595,18.500522500000002,-0.006414681,0.021250032,0.022197118,8.256785,0.081652164
2023-10-29,0.2840115,18.878044,278.25595,18.501259,-0.006414681,0.021250032,0.022197118,8.252224,0.081652164
2023-10-30,0.28611929999999997,18.882252,278.25595,18.497884499999998,-0.006414681,0.021250032,0.022197118,8.252838,0.081652164
2023-10-31,0.2882271,18.88646,278.25595,18.49451,-0.006414681,0.021250032,0.022197118,8.253809,0.081652164
2023-11-01,0.29045765,18.809053499999997,278.25595,18.4927105,-0.006414681,0.021250032,0.022197118,8.254788,0.081652164
2023-11-02,0.2926882,18.731647,278.25595,18.490911,-0.006414681,0.021250032,0.022197118,8.254862,0.081652164
2023-11-03,0.29695836,18.6534745,278.25595,18.4907785,-0.006414681,0.021250032,0.022197118,8.256193,0.081652164
2023-11-04,0.30122852,18.575302,278.25595,18.490646,-0.006414681,0.021250032,0.022197118,8.257201,0.081652164
2023-11-05,0.30416323,18.4904945,278.25595,18.4887255,-0.006414681,0.021250032,0.022197118,8.25737,0.081652164
2023-11-06,0.30709794,18.405687,278.25595,18.486805,-0.006414681,0.021250032,0.022197118,8.25669,0.081652164
2023-11-07,0.309812335,18.3551775,278.25595,18.487808,-0.006414681,0.021250032,0.022197118,8.254802,0.081652164
2023-11-08,0.31252673,18.304668,278.25595,18.488811,-0.006414681,0.021250032,0.022197118,8.256788,0.081652164
2023-11-09,0.31462782499999997,18.153620500000002,278.25595,18.4907035,-0.006414681,0.021250032,0.022197118,8.259564,0.081652164
2023-11-10,0.31672892,18.002573,278.25595,18.492596,-0.006414681,0.021250032,0.022197118,8.261078,0.081652164
2023-11-11,0.31863196000000005,17.8370445,278.25595,18.496197,-0.006414681,0.021250032,0.022197118,8.2630825,0.081652164
2023-11-12,0.320535,17.671516,278.25595,18.499798,-0.006414681,0.021250032,0.022197118,8.264232,0.081652164
2023-11-13,0.326521335,17.4879395,278.25595,18.497981,-0.006414681,0.021250032,0.022197118,8.263595,0.081652164
2023-11-14,0.33250767,17.304363,278.25595,18.496164,-0.006414681,0.021250032,0.022197118,8.265176,0.081652164
2023-11-15,0.338435025,17.148666499999997,278.25595,18.489565499999998,-0.006414681,0.021250032,0.022197118,8.264627,0.081652164
2023-11-16,0.34436238,16.99297,278.25595,18.482967,-0.006414681,0.021250032,0.022197118,8.266488,0.081652164
2023-11-17,0.35138479,16.836061,278.25595,18.480700499999998,-0.006414681,0.021250032,0.022197118,8.269474,0.081652164
2023-11-18,0.3584072,16.679152,278.25595,18.478434,-0.006414681,0.021250032,0.022197118,8.271925,0.081652164
2023-11-19,0.363316285,16.2298915,278.25595,18.477621499999998,-0.006414681,0.021250032,0.022197118,8.272707,0.081652164
2023-11-20,0.36822537,15.780631,278.25595,18.476809,-0.006414681,0.021250032,0.022197118,8.274283,0.081652164
2023-11-21,0.36998534499999997,15.5494185,278.25595,18.4766325,-0.006414681,0.021250032,0.022197118,8.273597,0.081652164
2023-11-22,0.37174532,15.318206,278.25595,18.476456,-0.006414681,0.021250032,0.022197118,8.2762575,0.081652164
2023-11-23,0.37517597,15.082768,278.25595,18.479006,-0.006414681,0.021250032,0.022197118,8.278571,0.081652164
2023-11-24,0.37860662,14.84733,278.25595,18.481556,-0.006414681,0.021250032,0.022197118,8.279378,0.081652164
2023-11-25,0.38699523999999996,14.644168,278.25595,18.482895000000003,-0.006414681,0.021250032,0.022197118,8.278391,0.081652164
2023-11-26,0.39538386,14.441006,278.25595,18.484234,-0.006414681,0.021250032,0.022197118,8.277706,0.081652164
2023-11-27,0.39738008,13.9641185,278.25595,18.492625500000003,-0.006414681,0.021250032,0.022197118,8.27309,0.081652164
2023-11-28,0.3993763,13.487231,278.25595,18.501017,-0.006414681,0.021250032,0.022197118,8.274441,0.081652164
2023-11-29,0.40537737,13.340487,278.25595,18.5060895,-0.006414681,0.021250032,0.022197118,8.274731,0.081652164
2023-11-30,0.41137844,13.193743,278.25595,18.511162,-0.006414681,0.021250032,0.022197118,8.273929,0.081652164
2023-12-01,0.41198597000000003,13.165988500000001,278.25595,18.509389,-0.006414681,0.021250032,0.022197118,8.274189,0.081652164
2023-12-02,0.4125935,13.138234,278.25595,18.507616,-0.006414681,0.021250032,0.022197118,8.271139,0.081652164
2023-12-03,0.41468093500000003,13.069889,278.25595,18.507776,-0.006414681,0.021250032,0.022197118,8.270545,0.081652164
2023-12-04,0.41676837,13.001544,278.25595,18.507936,-0.006414681,0.021250032,0.022197118,8.272505,0.081652164
2023-12-05,0.41511429499999997,12.871547,278.25595,18.507642500000003,-0.006414681,0.021250032,0.022197118,8.272936,0.081652164
2023-12-06,0.41346022,12.74155,278.25595,18.507349,-0.006414681,0.021250032,0.022197118,8.276307,0.081652164
2023-12-07,0.41340401,12.6772585,278.25595,18.5048095,-0.006414681,0.021250032,0.022197118,8.278089,0.081652164
2023-12-08,0.4133478,12.612967,278.25595,18.50227,-0.006414681,0.021250032,0.022197118,8.2788105,0.081652164
2023-12-09,0.41361853,12.5178285,278.25595,18.5012115,-0.006414681,0.021250032,0.022197118,8.279559,0.081652164
2023-12-10,0.41388926,12.42269,278.25595,18.500153,-0.006414681,0.021250032,0.022197118,8.276155,0.081652164
2023-12-11,0.414103495,12.36286,278.25595,18.4984885,-0.006414681,0.021250032,0.022197118,8.273276,0.081652164
2023-12-12,0.41431773,12.30303,278.25595,18.496824,-0.006414681,0.021250032,0.022197118,8.272394,0.081652164
2023-12-13,0.416591665,12.249824,278.25595,18.5049515,-0.006414681,0.021250032,0.022197118,8.2747135,0.081652164
2023-12-14,0.4188656,12.196618,278.25595,18.513079,-0.006414681,0.021250032,0.022197118,8.278125,0.081652164
2023-12-15,0.41869524999999996,12.101357,278.25595,18.516993499999998,-0.006414681,0.021250032,0.022197118,8.279061,0.081652164
2023-12-16,0.4185249,12.006096,278.25595,18.520908,-0.006414681,0.021250032,0.022197118,8.278952,0.081652164
2023-12-17,0.417172125,11.8358595,278.25595,18.5143915,-0.006414681,0.021250032,0.022197118,8.278679,0.081652164
2023-12-18,0.41581935,11.665623,278.25595,18.507875,-0.006414681,0.021250032,0.022197118,8.277614,0.081652164
2023-12-19,0.41622623999999997,11.620031,278.25595,18.500484,-0.006414681,0.021250032,0.022197118,8.275848,0.081652164
2023-12-20,0.41663313,11.574439,278.25595,18.493093,-0.006414681,0.021250032,0.022197118,8.277189,0.081652164
2023-12-21,0.415581715,11.540097,278.25595,18.497186499999998,-0.006414681,0.021250032,0.022197118,8.278455,0.081652164
2023-12-22,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.27963,0.081652164
2023-12-23,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.279803,0.081652164
2023-12-24,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.279022,0.081652164
2023-12-25,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.2780905,0.081652164
2023-12-26,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.27614,0.081652164
2023-12-27,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.275232,0.081652164
2023-12-28,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.276809,0.081652164
2023-12-29,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.276046,0.081652164
2023-12-30,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.2734165,0.081652164
2023-12-31,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.273819,0.081652164
2024-01-01,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285166,0.081652164
2024-01-02,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.28598,0.081652164
2024-01-03,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.287184,0.081652164
2024-01-04,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.287769,0.081652164
2024-01-05,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.286448,0.081652164
2024-01-06,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285886,0.081652164
2024-01-07,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285353,0.081652164
2024-01-08,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.284949,0.081652164
2024-01-09,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285082,0.081652164
2024-01-10,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285349,0.081652164
2024-01-11,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285442,0.081652164
2024-01-12,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.28539,0.081652164
2024-01-13,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285246,0.081652164
2024-01-14,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.284927,0.081652164
2024-01-15,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285111,0.081652164
2024-01-16,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.2855425,0.081652164
2024-01-17,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285517,0.081652164
2024-01-18,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.2855015,0.081652164
2024-01-19,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285739,0.081652164
2024-01-20,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.286061,0.081652164
2024-01-21,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.286248,0.081652164
2024-01-22,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285883,0.081652164
2024-01-23,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.285303,0.081652164
2024-01-24,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.284757,0.081652164
2024-01-25,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.284289,0.081652164
2024-01-26,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.284114,0.081652164
2024-01-27,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.28414,0.081652164
2024-01-28,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.284099,0.081652164
2024-01-29,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.284041,0.081652164
2024-01-30,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.283891,0.081652164
2024-01-31,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.283764,0.081652164
2024-02-01,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.2836275,0.081652164
2024-02-02,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.283366,0.081652164
2024-02-03,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.28296,0.081652164
2024-02-04,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.282424,0.081652164
2024-02-05,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.281777,0.081652164
2024-02-06,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.281232,0.081652164
2024-02-07,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.281008,0.081652164
2024-02-08,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.281025,0.081652164
2024-02-09,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.280895,0.081652164
2024-02-10,0.4145303,11.505755,278.25595,18.50128,-0.006414681,0.021250032,0.022197118,8.280637,0.081652164
